Step,Train Loss,Validation Loss
715,1.3426364660263062,1.3419913053512573
716,1.338010311126709,1.3403723239898682
717,1.342148780822754,1.339921236038208
718,1.3358873128890991,1.3349186182022095
719,1.3403772115707397,1.338315725326538
720,1.3438043594360352,1.3395532369613647
721,1.338963270187378,1.3406180143356323
722,1.340408444404602,1.3415653705596924
723,1.343967318534851,1.3431651592254639
724,1.339410662651062,1.3353652954101562
725,1.3430060148239136,1.339634656906128
726,1.339423656463623,1.335845947265625
727,1.3411970138549805,1.3440451622009277
728,1.3283822536468506,1.328434705734253
729,1.339638352394104,1.3384430408477783
730,1.3433151245117188,1.3381625413894653
731,1.3365298509597778,1.3432101011276245
732,1.341974139213562,1.3348520994186401
733,1.3359814882278442,1.3378098011016846
734,1.3475990295410156,1.3464291095733643
735,1.3439135551452637,1.3353346586227417
736,1.3408212661743164,1.331606388092041
737,1.3400334119796753,1.335269570350647
738,1.3363348245620728,1.341904640197754
739,1.3402111530303955,1.3412600755691528
740,1.3429638147354126,1.3359463214874268
741,1.334527850151062,1.3405343294143677
742,1.3465018272399902,1.3338372707366943
743,1.3434405326843262,1.3323184251785278
744,1.3334826231002808,1.3408095836639404
745,1.350490689277649,1.3377610445022583
746,1.3323901891708374,1.3344029188156128
747,1.3329250812530518,1.336765170097351
748,1.334702730178833,1.3363689184188843
749,1.341357707977295,1.3383264541625977
750,1.353682279586792,1.3400884866714478
751,1.3296512365341187,1.3378978967666626
752,1.3323596715927124,1.3349190950393677
753,1.3409008979797363,1.3252285718917847
754,1.3474632501602173,1.333006739616394
755,1.3372262716293335,1.3351507186889648
756,1.3447833061218262,1.3294650316238403
757,1.3463585376739502,1.3343827724456787
758,1.3380494117736816,1.3472726345062256
759,1.335301399230957,1.3368890285491943
760,1.3417937755584717,1.329595685005188
761,1.3340027332305908,1.3388638496398926
762,1.3442254066467285,1.3370106220245361
763,1.337690830230713,1.3391872644424438
764,1.336619257926941,1.3476855754852295
765,1.3349682092666626,1.3427659273147583
766,1.3408056497573853,1.3352841138839722
767,1.337235450744629,1.3423162698745728
768,1.335750699043274,1.3417978286743164
769,1.3393430709838867,1.3349096775054932
770,1.343883991241455,1.332550048828125
771,1.3445403575897217,1.3358676433563232
772,1.3382138013839722,1.333440899848938
773,1.3309615850448608,1.3315509557724
774,1.3398617506027222,1.3399453163146973
775,1.338325023651123,1.339615821838379
776,1.3405914306640625,1.343266248703003
777,1.334754467010498,1.3354586362838745
778,1.3305813074111938,1.3347373008728027
779,1.3377422094345093,1.3359569311141968
780,1.3391070365905762,1.340640902519226
781,1.3341892957687378,1.3399990797042847
782,1.3433650732040405,1.3425593376159668
783,1.3360202312469482,1.33156156539917
784,1.3447457551956177,1.335025668144226
785,1.3365744352340698,1.3313595056533813
786,1.3401685953140259,1.3296256065368652
787,1.3356529474258423,1.3379913568496704
788,1.3305175304412842,1.3345659971237183
789,1.3390240669250488,1.3345271348953247
790,1.3353041410446167,1.3370099067687988
791,1.336354374885559,1.3410561084747314
792,1.3440290689468384,1.3370163440704346
793,1.3439245223999023,1.329052448272705
794,1.3420428037643433,1.335741400718689
795,1.3410322666168213,1.3405288457870483
796,1.3400949239730835,1.328895092010498
797,1.3291946649551392,1.329841136932373
798,1.3313827514648438,1.3407158851623535
799,1.336100459098816,1.3397266864776611
800,1.3405696153640747,1.3395276069641113
801,1.3392900228500366,1.3341422080993652
802,1.3426977396011353,1.3369698524475098
803,1.3428322076797485,1.3284602165222168
804,1.3372060060501099,1.3351839780807495
805,1.333520531654358,1.3296847343444824
806,1.3316553831100464,1.3298251628875732
807,1.3370823860168457,1.338494896888733
808,1.3304322957992554,1.3377093076705933
809,1.3419744968414307,1.3293044567108154
810,1.3293968439102173,1.333125114440918
811,1.3370951414108276,1.3290983438491821
812,1.338363528251648,1.3349725008010864
813,1.3353309631347656,1.3302068710327148
814,1.334456443786621,1.340329647064209
815,1.3332797288894653,1.3365145921707153
816,1.3397271633148193,1.3364979028701782
817,1.33026123046875,1.330657958984375
818,1.3416966199874878,1.3338501453399658
819,1.332564353942871,1.3319711685180664
820,1.3435218334197998,1.3304067850112915
821,1.3311653137207031,1.3346835374832153
822,1.338405728340149,1.333365797996521
823,1.330582618713379,1.3398621082305908
824,1.3388845920562744,1.345311164855957
825,1.3327419757843018,1.3426417112350464
826,1.3336269855499268,1.3391033411026
827,1.3288753032684326,1.3338948488235474
828,1.3322207927703857,1.3256868124008179
829,1.338512897491455,1.336848497390747
830,1.3291122913360596,1.3348803520202637
831,1.338422417640686,1.3362098932266235
832,1.337134838104248,1.3301609754562378
833,1.3234540224075317,1.336551547050476
834,1.3404083251953125,1.3353204727172852
835,1.3407455682754517,1.332639455795288
836,1.332694411277771,1.337744951248169
837,1.335097312927246,1.3267303705215454
838,1.3307172060012817,1.335896611213684
839,1.3225822448730469,1.3347346782684326
840,1.3345931768417358,1.3255287408828735
841,1.3361327648162842,1.3319575786590576
842,1.3314884901046753,1.3307892084121704
843,1.3384097814559937,1.3318346738815308
844,1.3385027647018433,1.3192477226257324
845,1.3331875801086426,1.3321926593780518
846,1.348791241645813,1.3330761194229126
847,1.3256714344024658,1.3271338939666748
848,1.3302435874938965,1.3286082744598389
849,1.326371669769287,1.3270635604858398
850,1.3328288793563843,1.3273059129714966
851,1.330256462097168,1.3332384824752808
852,1.326646089553833,1.3398616313934326
853,1.3309931755065918,1.3308110237121582
854,1.331325888633728,1.3290313482284546
855,1.3354345560073853,1.3390811681747437
856,1.3285431861877441,1.3260748386383057
857,1.3208900690078735,1.340306043624878
858,1.3341577053070068,1.3321542739868164
859,1.3342177867889404,1.3257665634155273
860,1.3331865072250366,1.3263951539993286
861,1.3329135179519653,1.3306069374084473
862,1.3202712535858154,1.3326541185379028
863,1.3313442468643188,1.3312960863113403
864,1.3420559167861938,1.3316045999526978
865,1.330966591835022,1.3320225477218628
866,1.3344711065292358,1.3311985731124878
867,1.3381065130233765,1.3283978700637817
868,1.3335338830947876,1.3386977910995483
869,1.331304907798767,1.3308095932006836
870,1.3251690864562988,1.3345184326171875
871,1.3300676345825195,1.3331212997436523
872,1.3407156467437744,1.3350529670715332
873,1.3358142375946045,1.3335506916046143
874,1.3332027196884155,1.339186429977417
875,1.3334236145019531,1.3300323486328125
876,1.3318166732788086,1.331091046333313
877,1.3218626976013184,1.3347842693328857
878,1.3321533203125,1.3331518173217773
879,1.333019733428955,1.3350520133972168
880,1.3374924659729004,1.332282304763794
881,1.3326842784881592,1.3331527709960938
882,1.3273446559906006,1.327980399131775
883,1.3266392946243286,1.3362526893615723
884,1.332015037536621,1.3223168849945068
885,1.3421998023986816,1.3327782154083252
886,1.340920090675354,1.3305716514587402
887,1.3315460681915283,1.3353705406188965
888,1.336065649986267,1.3355120420455933
889,1.3269069194793701,1.3314605951309204
890,1.3309104442596436,1.3263254165649414
891,1.3341108560562134,1.3365908861160278
892,1.327001690864563,1.330633282661438
893,1.320674180984497,1.3386150598526
894,1.331267237663269,1.3346338272094727
895,1.3359980583190918,1.3264439105987549
896,1.3309332132339478,1.3341158628463745
897,1.3254507780075073,1.3323287963867188
898,1.3382821083068848,1.3302704095840454
899,1.3319631814956665,1.321412205696106
900,1.3359097242355347,1.3236199617385864
901,1.3377125263214111,1.3395037651062012
902,1.3292396068572998,1.3257652521133423
903,1.3229477405548096,1.3346846103668213
904,1.3360321521759033,1.3342556953430176
905,1.3259414434432983,1.3358474969863892
906,1.325659155845642,1.3281418085098267
907,1.338401198387146,1.33060884475708
908,1.3300820589065552,1.3285266160964966
909,1.339115858078003,1.331599235534668
910,1.3333172798156738,1.3310071229934692
911,1.3262275457382202,1.3373559713363647
912,1.3293304443359375,1.3212759494781494
913,1.3340427875518799,1.3335368633270264
914,1.3338605165481567,1.3243975639343262
915,1.3274166584014893,1.3306409120559692
916,1.3284454345703125,1.3285727500915527
917,1.3365530967712402,1.3295302391052246
918,1.3262068033218384,1.3253604173660278
919,1.3318536281585693,1.3250409364700317
920,1.3372509479522705,1.3355597257614136
921,1.3299429416656494,1.324642300605774
922,1.3345636129379272,1.3231704235076904
923,1.337985634803772,1.336881399154663
924,1.3378616571426392,1.331885576248169
925,1.3331149816513062,1.3256453275680542
926,1.328407645225525,1.33000910282135
927,1.3276385068893433,1.332991600036621
928,1.3287774324417114,1.3311026096343994
929,1.327888011932373,1.334295630455017
930,1.334000825881958,1.3315902948379517
931,1.3287543058395386,1.3321101665496826
932,1.3273861408233643,1.3305282592773438
933,1.3296961784362793,1.3344577550888062
934,1.3258036375045776,1.3263678550720215
935,1.3300524950027466,1.332175612449646
936,1.3261256217956543,1.3302605152130127
937,1.3298074007034302,1.3206650018692017
938,1.3326468467712402,1.329226016998291
939,1.3272137641906738,1.3237494230270386
940,1.326401948928833,1.327245831489563
941,1.3273769617080688,1.3344732522964478
942,1.3302618265151978,1.3311175107955933
943,1.332548975944519,1.3290677070617676
944,1.3211673498153687,1.3293880224227905
945,1.3306055068969727,1.3318002223968506
946,1.3323358297348022,1.3310853242874146
947,1.33119535446167,1.3328115940093994
948,1.327595829963684,1.3306268453598022
949,1.339665174484253,1.3321185111999512
950,1.3270235061645508,1.3299920558929443
951,1.3243924379348755,1.3297799825668335
952,1.3262585401535034,1.328058123588562
953,1.3331371545791626,1.337984323501587
954,1.3205255270004272,1.3317921161651611
955,1.3326239585876465,1.3280109167099
956,1.3252806663513184,1.3231086730957031
957,1.3187439441680908,1.3296622037887573
958,1.3392306566238403,1.3376730680465698
959,1.324073314666748,1.326448917388916
960,1.3268009424209595,1.3252736330032349
961,1.3274327516555786,1.320967435836792
962,1.3375976085662842,1.3313262462615967
963,1.3326812982559204,1.3286807537078857
964,1.3362908363342285,1.3304098844528198
965,1.326167345046997,1.3254384994506836
966,1.327703595161438,1.3256558179855347
967,1.3164523839950562,1.331606149673462
968,1.3295011520385742,1.3212344646453857
969,1.326427936553955,1.3229748010635376
970,1.3342689275741577,1.3265013694763184
971,1.32991361618042,1.3315640687942505
972,1.3338488340377808,1.3272852897644043
973,1.3250476121902466,1.3216360807418823
974,1.3341621160507202,1.3228381872177124
975,1.3285269737243652,1.326706051826477
976,1.3346340656280518,1.3252997398376465
977,1.3216873407363892,1.3238210678100586
978,1.3256930112838745,1.3262063264846802
979,1.3360601663589478,1.334299921989441
980,1.3334643840789795,1.3260061740875244
981,1.3419357538223267,1.3333752155303955
982,1.3245842456817627,1.3288531303405762
983,1.3227581977844238,1.3330810070037842
984,1.323699951171875,1.3315222263336182
985,1.3331468105316162,1.3311240673065186
986,1.330814242362976,1.33424711227417
987,1.3404455184936523,1.331358790397644
988,1.3351638317108154,1.3369430303573608
989,1.331270694732666,1.3271126747131348
990,1.3261624574661255,1.3268972635269165
991,1.329838752746582,1.3179709911346436
992,1.3260772228240967,1.3265020847320557
993,1.3366848230361938,1.3217997550964355
994,1.3254510164260864,1.3342056274414062
995,1.3324567079544067,1.332412600517273
996,1.3306423425674438,1.3311355113983154
997,1.3266501426696777,1.330437183380127
998,1.3311773538589478,1.3275420665740967
999,1.332291841506958,1.3242790699005127
1000,1.3242573738098145,1.324610710144043
1001,1.3331280946731567,1.333652138710022
1002,1.334646463394165,1.3304553031921387
1003,1.3297539949417114,1.329272747039795
1004,1.3289711475372314,1.3238632678985596
1005,1.3324133157730103,1.3345913887023926
1006,1.3298356533050537,1.3343054056167603
1007,1.3239874839782715,1.3322573900222778
1008,1.329065203666687,1.321557879447937
1009,1.3341833353042603,1.3306927680969238
1010,1.3297804594039917,1.3344941139221191
1011,1.3321330547332764,1.3265713453292847
1012,1.330236792564392,1.323043704032898
1013,1.3258715867996216,1.3280221223831177
1014,1.3269544839859009,1.3282151222229004
1015,1.3324227333068848,1.3233014345169067
1016,1.3272833824157715,1.3253204822540283
1017,1.3377784490585327,1.3279162645339966
1018,1.3327029943466187,1.3290945291519165
1019,1.3378344774246216,1.3330752849578857
1020,1.3328646421432495,1.3270928859710693
1021,1.3248810768127441,1.3300299644470215
1022,1.3340814113616943,1.329094648361206
1023,1.32515549659729,1.3349182605743408
1024,1.3196145296096802,1.3289507627487183
1025,1.336875319480896,1.3238383531570435
1026,1.330527663230896,1.3232275247573853
1027,1.3305364847183228,1.3325881958007812
1028,1.3277724981307983,1.325269341468811
1029,1.33085298538208,1.3218966722488403
1030,1.3251184225082397,1.3370356559753418
1031,1.3417577743530273,1.3293043375015259
1032,1.3260940313339233,1.330999732017517
1033,1.3258403539657593,1.3279892206192017
1034,1.3239997625350952,1.3239648342132568
1035,1.3230019807815552,1.3328680992126465
1036,1.3314813375473022,1.3270444869995117
1037,1.325586199760437,1.3224023580551147
1038,1.3215795755386353,1.328811526298523
1039,1.3276989459991455,1.3167884349822998
1040,1.3320531845092773,1.328887939453125
1041,1.3211935758590698,1.3293946981430054
1042,1.3264915943145752,1.3289321660995483
1043,1.324271559715271,1.32746160030365
1044,1.3278683423995972,1.325985074043274
1045,1.3161555528640747,1.3223048448562622
1046,1.3334002494812012,1.3257293701171875
1047,1.3225480318069458,1.3274058103561401
1048,1.3287205696105957,1.326308012008667
1049,1.3225246667861938,1.3281331062316895
1050,1.3266140222549438,1.328661322593689
1051,1.3194339275360107,1.3276513814926147
1052,1.3220720291137695,1.3284879922866821
1053,1.3262016773223877,1.3303074836730957
1054,1.3264964818954468,1.3225884437561035
1055,1.3201773166656494,1.3330376148223877
1056,1.3243718147277832,1.3289947509765625
1057,1.321574091911316,1.3221012353897095
1058,1.329602837562561,1.321587085723877
1059,1.3329440355300903,1.328871488571167
1060,1.3206924200057983,1.3231970071792603
1061,1.330016016960144,1.3250945806503296
1062,1.3211344480514526,1.313633680343628
1063,1.331260085105896,1.3135039806365967
1064,1.3309844732284546,1.332033634185791
1065,1.3245388269424438,1.3227591514587402
1066,1.3355026245117188,1.3245271444320679
1067,1.3200619220733643,1.3302624225616455
1068,1.3284928798675537,1.3274034261703491
1069,1.3292263746261597,1.3232886791229248
1070,1.3231359720230103,1.3346657752990723
1071,1.3310147523880005,1.3171145915985107
1072,1.3243576288223267,1.3339611291885376
1073,1.3295284509658813,1.3310394287109375
1074,1.3197497129440308,1.3251129388809204
1075,1.3292131423950195,1.334800362586975
1076,1.3271564245224,1.3178712129592896
1077,1.331027865409851,1.3276981115341187
1078,1.3235602378845215,1.3284802436828613
1079,1.3206387758255005,1.3356415033340454
1080,1.3216079473495483,1.322756052017212
1081,1.3180170059204102,1.328403353691101
1082,1.3396753072738647,1.3240563869476318
1083,1.3277592658996582,1.3254977464675903
1084,1.3271353244781494,1.3261691331863403
1085,1.3365768194198608,1.3246865272521973
1086,1.335154414176941,1.3247590065002441
1087,1.332552194595337,1.3333847522735596
1088,1.3207504749298096,1.3283140659332275
1089,1.3237090110778809,1.3267462253570557
1090,1.3276907205581665,1.3216890096664429
1091,1.3195278644561768,1.3291248083114624
1092,1.319706916809082,1.3237625360488892
1093,1.3308830261230469,1.318928837776184
1094,1.324923038482666,1.3297406435012817
1095,1.3343744277954102,1.323877215385437
1096,1.3295587301254272,1.3353561162948608
1097,1.3266998529434204,1.3266983032226562
1098,1.3296600580215454,1.3287725448608398
1099,1.3197970390319824,1.325851321220398
1100,1.3308175802230835,1.32541823387146
1101,1.3223159313201904,1.3212167024612427
1102,1.3198089599609375,1.3276029825210571
1103,1.3315905332565308,1.315147876739502
1104,1.325869083404541,1.316028118133545
1105,1.321739673614502,1.3223206996917725
1106,1.324440598487854,1.3241868019104004
1107,1.322901964187622,1.317976474761963
1108,1.327764630317688,1.3192486763000488
1109,1.330124855041504,1.3239189386367798
1110,1.3282487392425537,1.3336257934570312
1111,1.3338502645492554,1.325972318649292
1112,1.3270928859710693,1.3233518600463867
1113,1.3360772132873535,1.3199630975723267
1114,1.3299483060836792,1.3246960639953613
1115,1.329429268836975,1.3214224576950073
1116,1.3242093324661255,1.3259624242782593
1117,1.333038330078125,1.3212748765945435
1118,1.327886939048767,1.327633261680603
1119,1.3212313652038574,1.3189756870269775
1120,1.3225194215774536,1.322862982749939
1121,1.3202025890350342,1.3282132148742676
1122,1.322595477104187,1.327420711517334
1123,1.3267223834991455,1.3213272094726562
1124,1.3274779319763184,1.3173205852508545
1125,1.3205523490905762,1.3262825012207031
1126,1.3183200359344482,1.3243099451065063
1127,1.3299728631973267,1.3195407390594482
1128,1.3220727443695068,1.3287581205368042
1129,1.3198516368865967,1.3169692754745483
1130,1.3253178596496582,1.325292706489563
1131,1.325599193572998,1.3249397277832031
1132,1.332102656364441,1.3217772245407104
1133,1.3285973072052002,1.3257943391799927
1134,1.3268685340881348,1.3245092630386353
1135,1.3225207328796387,1.3215404748916626
1136,1.3357409238815308,1.3191052675247192
1137,1.3276349306106567,1.3201723098754883
1138,1.3177822828292847,1.3225717544555664
1139,1.3326849937438965,1.320986032485962
1140,1.3325871229171753,1.3246781826019287
1141,1.3208404779434204,1.3202227354049683
1142,1.329007625579834,1.3279716968536377
1143,1.3163323402404785,1.3200680017471313
1144,1.3130078315734863,1.3133512735366821
1145,1.3267894983291626,1.3264285326004028
1146,1.3214939832687378,1.321630835533142
1147,1.3264039754867554,1.3230398893356323
1148,1.333892822265625,1.3338708877563477
1149,1.3304115533828735,1.3342409133911133
1150,1.321041226387024,1.3248286247253418
1151,1.3249646425247192,1.3302323818206787
1152,1.330814003944397,1.3254578113555908
1153,1.3297802209854126,1.3278387784957886
1154,1.3136565685272217,1.3178341388702393
1155,1.3283567428588867,1.3288744688034058
1156,1.3189740180969238,1.3247694969177246
1157,1.327389121055603,1.3232530355453491
1158,1.332911491394043,1.3242499828338623
1159,1.3151636123657227,1.3217597007751465
1160,1.3195006847381592,1.319764256477356
1161,1.3175036907196045,1.3272712230682373
1162,1.3270050287246704,1.3158167600631714
1163,1.314040184020996,1.3183772563934326
1164,1.3248051404953003,1.3171145915985107
1165,1.3307678699493408,1.3164896965026855
1166,1.3253170251846313,1.3374662399291992
1167,1.3241108655929565,1.3257452249526978
1168,1.3354058265686035,1.3181838989257812
1169,1.3299144506454468,1.3215305805206299
1170,1.3147796392440796,1.3284485340118408
1171,1.3198466300964355,1.3221566677093506
1172,1.328340768814087,1.3264695405960083
1173,1.3229202032089233,1.3230688571929932
1174,1.3186101913452148,1.3169021606445312
1175,1.3258813619613647,1.3210960626602173
1176,1.3152507543563843,1.3236404657363892
1177,1.3286809921264648,1.325895071029663
1178,1.3165555000305176,1.3210721015930176
1179,1.32892644405365,1.321953535079956
1180,1.3197897672653198,1.327015995979309
1181,1.3256512880325317,1.3261404037475586
1182,1.3209075927734375,1.3279616832733154
1183,1.3216824531555176,1.321911334991455
1184,1.326210379600525,1.3231834173202515
1185,1.3195672035217285,1.318095088005066
1186,1.3239690065383911,1.321443796157837
1187,1.3212815523147583,1.3242425918579102
1188,1.3221734762191772,1.3199268579483032
1189,1.3234519958496094,1.329967975616455
1190,1.3326268196105957,1.3299670219421387
1191,1.326554298400879,1.3218101263046265
1192,1.3223739862442017,1.3174914121627808
1193,1.3246437311172485,1.3295120000839233
1194,1.328202486038208,1.3226373195648193
1195,1.3246785402297974,1.3253843784332275
1196,1.3264355659484863,1.3234164714813232
1197,1.3209812641143799,1.3195213079452515
1198,1.3087050914764404,1.319098711013794
1199,1.3196467161178589,1.3267940282821655
1200,1.3241775035858154,1.321243405342102
1201,1.3268709182739258,1.3239938020706177
1202,1.3241461515426636,1.331575870513916
1203,1.318395733833313,1.3191195726394653
1204,1.324368953704834,1.3194763660430908
1205,1.3193188905715942,1.3299248218536377
1206,1.3306411504745483,1.325240135192871
1207,1.3180590867996216,1.328053593635559
1208,1.3295974731445312,1.33308744430542
1209,1.3236621618270874,1.3242568969726562
1210,1.321958303451538,1.3212183713912964
1211,1.3144057989120483,1.3206061124801636
1212,1.3244285583496094,1.3152230978012085
1213,1.3150148391723633,1.3246679306030273
1214,1.321162462234497,1.323091983795166
1215,1.3288897275924683,1.3187910318374634
1216,1.3247047662734985,1.3237051963806152
1217,1.3193408250808716,1.3296399116516113
1218,1.323622465133667,1.3302972316741943
1219,1.323275089263916,1.3281807899475098
1220,1.3262399435043335,1.3217588663101196
1221,1.3229568004608154,1.3169101476669312
1222,1.323119044303894,1.3346084356307983
1223,1.318021535873413,1.320396065711975
1224,1.3143768310546875,1.3169808387756348
1225,1.314225196838379,1.3276787996292114
1226,1.3231478929519653,1.322121262550354
1227,1.314664602279663,1.3229546546936035
1228,1.326348900794983,1.3229303359985352
1229,1.3205775022506714,1.33481764793396
1230,1.3203860521316528,1.3273488283157349
1231,1.3212356567382812,1.324170708656311
1232,1.328619122505188,1.3224191665649414
1233,1.319104790687561,1.321220874786377
1234,1.326751708984375,1.3123233318328857
1235,1.3174246549606323,1.3222355842590332
1236,1.321397304534912,1.324131965637207
1237,1.3208132982254028,1.3226279020309448
1238,1.3140792846679688,1.3224977254867554
1239,1.3244305849075317,1.3192025423049927
1240,1.336309552192688,1.327243685722351
1241,1.3193782567977905,1.3065146207809448
1242,1.3181109428405762,1.3264902830123901
1243,1.315405011177063,1.318118929862976
1244,1.3168302774429321,1.319467306137085
1245,1.3222906589508057,1.3246676921844482
1246,1.3202224969863892,1.3220150470733643
1247,1.3232861757278442,1.325272798538208
1248,1.3257193565368652,1.3241931200027466
1249,1.32936429977417,1.3313696384429932
1250,1.3134325742721558,1.315712571144104
1251,1.3274911642074585,1.3152759075164795
1252,1.324473261833191,1.322026252746582
1253,1.3127813339233398,1.3224174976348877
1254,1.327237606048584,1.3205987215042114
1255,1.313582181930542,1.3233132362365723
1256,1.331027865409851,1.3294892311096191
1257,1.3144351243972778,1.3192126750946045
1258,1.3210365772247314,1.3256548643112183
1259,1.3168423175811768,1.322274923324585
1260,1.3246883153915405,1.3169529438018799
1261,1.3275744915008545,1.3305119276046753
1262,1.3250929117202759,1.319455623626709
1263,1.3244472742080688,1.3175418376922607
1264,1.3232972621917725,1.313740849494934
1265,1.3281384706497192,1.32012140750885
1266,1.3265773057937622,1.32393479347229
1267,1.323289155960083,1.3170034885406494
1268,1.3221092224121094,1.3302088975906372
1269,1.328007459640503,1.319860577583313
1270,1.3176031112670898,1.322486400604248
1271,1.3317991495132446,1.328677773475647
1272,1.323294997215271,1.3177341222763062
1273,1.3181098699569702,1.3181365728378296
1274,1.316846489906311,1.3271807432174683
1275,1.325061321258545,1.3190933465957642
1276,1.3193902969360352,1.3238738775253296
1277,1.3327462673187256,1.324101209640503
1278,1.3154031038284302,1.3116319179534912
1279,1.322881817817688,1.3232324123382568
1280,1.311271071434021,1.3200956583023071
1281,1.3176493644714355,1.3157507181167603
1282,1.3173326253890991,1.317344069480896
1283,1.3187549114227295,1.3254494667053223
1284,1.321266531944275,1.3217381238937378
1285,1.3370063304901123,1.3204973936080933
1286,1.328891634941101,1.3248425722122192
1287,1.3108346462249756,1.3225653171539307
1288,1.3207693099975586,1.321895718574524
1289,1.3250073194503784,1.3240272998809814
1290,1.3243969678878784,1.3184808492660522
1291,1.3288720846176147,1.3182049989700317
1292,1.3176189661026,1.3148823976516724
1293,1.3210930824279785,1.3264089822769165
1294,1.3204044103622437,1.3219410181045532
1295,1.3230232000350952,1.3113692998886108
1296,1.3231232166290283,1.3232170343399048
1297,1.314518690109253,1.3239079713821411
1298,1.3251333236694336,1.324981689453125
1299,1.321775197982788,1.3211588859558105
1300,1.3143877983093262,1.32958984375
1301,1.3281222581863403,1.3267107009887695
1302,1.3266668319702148,1.317283272743225
1303,1.3139859437942505,1.3250057697296143
1304,1.3204905986785889,1.3245408535003662
1305,1.3255832195281982,1.3175745010375977
1306,1.3169981241226196,1.3192334175109863
1307,1.3293380737304688,1.3257826566696167
1308,1.3314684629440308,1.3168911933898926
1309,1.3155593872070312,1.314184308052063
1310,1.330521821975708,1.3233215808868408
1311,1.315419316291809,1.3214843273162842
1312,1.327723503112793,1.328694462776184
1313,1.3172186613082886,1.3225973844528198
1314,1.318813443183899,1.326874852180481
1315,1.3125768899917603,1.3135021924972534
1316,1.3150787353515625,1.3193762302398682
1317,1.3205777406692505,1.3211355209350586
1318,1.3234655857086182,1.3116486072540283
1319,1.323331594467163,1.316609501838684
1320,1.3280630111694336,1.3195745944976807
1321,1.3203448057174683,1.315547227859497
1322,1.3161921501159668,1.3249409198760986
1323,1.324425220489502,1.3321809768676758
1324,1.3209701776504517,1.3171937465667725
1325,1.3205894231796265,1.3238834142684937
1326,1.3264029026031494,1.313452124595642
1327,1.3103735446929932,1.3297604322433472
1328,1.3203424215316772,1.3203219175338745
1329,1.3169714212417603,1.3248614072799683
1330,1.322110652923584,1.3121720552444458
1331,1.3180663585662842,1.311995506286621
1332,1.3163855075836182,1.3146945238113403
1333,1.3215502500534058,1.322148084640503
1334,1.3199167251586914,1.3217253684997559
1335,1.3208352327346802,1.3183687925338745
1336,1.3158438205718994,1.32063627243042
1337,1.3317242860794067,1.3223706483840942
1338,1.3213294744491577,1.3271790742874146
1339,1.3190066814422607,1.3164377212524414
1340,1.3218026161193848,1.3217153549194336
1341,1.3213599920272827,1.3191308975219727
1342,1.3101822137832642,1.3219876289367676
1343,1.321479082107544,1.3163352012634277
1344,1.3202487230300903,1.3104623556137085
1345,1.319765567779541,1.3210519552230835
1346,1.321217656135559,1.3206018209457397
1347,1.3149216175079346,1.325169324874878
1348,1.3248831033706665,1.3156346082687378
1349,1.3191622495651245,1.325044870376587
1350,1.317140817642212,1.3139957189559937
1351,1.317332148551941,1.3245158195495605
1352,1.3232711553573608,1.3196338415145874
1353,1.324610948562622,1.3192514181137085
1354,1.3224254846572876,1.3154258728027344
1355,1.3194454908370972,1.3187146186828613
1356,1.3286651372909546,1.3256171941757202
1357,1.3279359340667725,1.3134657144546509
1358,1.3270766735076904,1.316918969154358
1359,1.3262689113616943,1.324244737625122
1360,1.313043236732483,1.3255833387374878
1361,1.3205375671386719,1.3224455118179321
1362,1.3293324708938599,1.3181321620941162
1363,1.3205957412719727,1.321505069732666
1364,1.3227044343948364,1.3227169513702393
1365,1.31419038772583,1.3234115839004517
1366,1.3267567157745361,1.3257207870483398
1367,1.3218823671340942,1.3293625116348267
1368,1.3270220756530762,1.3188323974609375
1369,1.3234219551086426,1.318564772605896
1370,1.315248966217041,1.3210043907165527
1371,1.3191245794296265,1.3158164024353027
1372,1.320980191230774,1.324601173400879
1373,1.326035499572754,1.3165767192840576
1374,1.3224475383758545,1.3209854364395142
1375,1.3200308084487915,1.310253620147705
1376,1.310135841369629,1.318515658378601
1377,1.328579068183899,1.3232976198196411
1378,1.3189811706542969,1.320448637008667
1379,1.3142154216766357,1.3227050304412842
1380,1.319087266921997,1.326717734336853
1381,1.3116878271102905,1.3163775205612183
1382,1.3191537857055664,1.3078705072402954
1383,1.3290976285934448,1.3282229900360107
1384,1.3192156553268433,1.3265633583068848
1385,1.3203136920928955,1.3189425468444824
1386,1.3139811754226685,1.324681043624878
1387,1.3221871852874756,1.3162018060684204
1388,1.318418025970459,1.3234949111938477
1389,1.3159537315368652,1.3276586532592773
1390,1.3208743333816528,1.311704158782959
1391,1.3285921812057495,1.3213268518447876
1392,1.317521095275879,1.3178656101226807
1393,1.32269287109375,1.3161773681640625
1394,1.3251168727874756,1.3230581283569336
1395,1.3191031217575073,1.323340654373169
1396,1.3249434232711792,1.3141406774520874
1397,1.318395733833313,1.3276695013046265
1398,1.3270928859710693,1.319628119468689
1399,1.3163954019546509,1.3218692541122437
1400,1.3163903951644897,1.3230698108673096
1401,1.318850040435791,1.31438410282135
1402,1.3258906602859497,1.3132929801940918
1403,1.3248627185821533,1.3295223712921143
1404,1.3185851573944092,1.309506893157959
1405,1.3266712427139282,1.3130407333374023
1406,1.3231420516967773,1.3185657262802124
1407,1.3063730001449585,1.3142777681350708
1408,1.3243649005889893,1.3188472986221313
1409,1.3271151781082153,1.324031949043274
